precipitation,temperature,PET,spi_p3,spi_p6,spi_p12,spi_p24,spei_p3,spei_p6,spei_p12,spei_p24,pdsi,phdi,pmdi,scpdsi,zindex
229.80957,22.740234,113.82524,0.67096347,0.55131334,0.9698187,0.12208356,0.6460979,0.6449796,1.0617188,-0.23129301,1.9609566,2.4456542,2.4456542,2.4456542,7.3369627
59.54004,27.929688,175.35449,0.60912097,-0.16760212,0.35461792,0.27495423,0.5062436,-0.10210509,0.29779544,-0.041531973,1.1536311,1.5929672,0.7500691,1.5929672,-1.802354
129.50977,27.660156,174.83969,1.5176024,0.6007559,0.5403562,0.5348,1.3400657,0.5704954,0.5235127,0.25054783,1.6657913,2.2158387,2.2158387,2.2158387,2.3608415
39.01953,28.730469,179.91762,0.51651216,0.75875306,0.57459176,0.62982535,0.34358606,0.6542934,0.52886134,0.37603918,1.4109876,1.9050074,1.7278391,1.9050074,-0.24779986
280.30957,25.530273,125.834625,2.485344,2.0291727,0.9152461,1.4079611,2.7633784,1.9040617,0.8294567,1.3105348,3.810983,4.8832574,4.8832574,4.8832574,9.523397
89.450195,17.379883,52.85531,1.5360337,2.0314407,1.1181179,1.6131339,1.5332243,2.2525356,1.2394956,1.8406498,-2.3846424,2.0136118,-0.71446204,-2.36667,-7.10001
52.179688,11.5703125,20.013592,1.4941975,1.3543586,1.2531438,1.5074211,1.7381655,1.4392369,1.3973948,1.7829427,-2.5905068,1.3581299,-1.7180859,-2.570983,-1.34424
66.049805,11.110352,18.327944,0.21319723,1.6465673,1.0053333,1.501622,0.3380634,1.8182293,1.0792199,1.7962587,-2.3585868,1.1836034,-1.7261437,-2.3408108,-0.10391731
60.719727,7.5703125,8.268827,0.40184513,1.2606487,1.2556651,1.6868291,0.41450483,1.3264617,1.4463874,2.1872196,-2.007778,1.1962305,-1.3914688,-1.965169,0.40361497
5.3398438,11.30957,18.697216,-0.09107742,1.0321294,1.1632683,1.4918195,-0.13342968,1.113296,1.2127006,1.7497163,-2.428947,-2.385994,-2.385994,-2.385994,-1.8697121
97.58984,11.80957,24.538948,0.19971737,0.17680115,1.4449618,1.7282871,0.3821381,0.39141876,1.5635871,2.1073465,-1.3979015,-1.1663634,0.16962126,-1.1663634,2.9216197
17.5,19.769531,76.87556,-0.7758235,-0.23385566,1.4664156,1.7123235,-0.519043,-0.09298986,1.6311203,2.022399,-2.0395026,-1.8258922,-1.4661576,-1.8258922,-2.3389928
35.09961,24.299805,130.90533,-0.7723272,-0.74507916,0.61098593,1.1293094,-0.6658606,-0.606377,0.58012617,1.2170782,-2.6392224,-2.4415107,-2.4415107,-2.4415107,-2.4110558
111.12988,27.469727,169.21965,-0.9900934,-0.5960884,0.78986436,0.80863625,-0.9533598,-0.494116,0.8015228,0.81985986,0.26269037,-1.8624144,-1.373074,0.32762063,0.9828619
96.69043,28.759766,190.1969,0.104750074,-0.38933295,0.6328619,0.8298551,-0.1300121,-0.3651173,0.56124437,0.81079715,0.5879211,-1.2312214,-0.1311367,0.7332399,1.3180926
26.410156,29.980469,197.42268,0.5728371,-0.20564435,0.59655577,0.8172464,0.1721351,-0.3217532,0.431152,0.7458346,-0.21306233,-1.3158622,-0.4709289,-0.21145654,-0.6343696
46.45996,26.240234,133.75375,-0.026803982,-0.84221596,-0.41468117,0.38446197,-0.4728752,-1.0040773,-0.48291105,0.22851416,-0.64354485,-1.6293465,-1.2689837,-0.63869464,-1.3470544
102.66992,20.5,75.335236,-0.3410977,-0.2600402,-0.3648893,0.5594027,-0.6513071,-0.6291476,-0.5505308,0.42543787,0.71701807,-0.56727755,0.87433237,0.8942463,2.682739
95.58008,12.360352,23.08211,0.21711661,0.42389604,-0.17197669,0.7860699,0.055567358,0.061334994,-0.3828142,0.67451006,0.70343935,0.8773113,0.8773113,0.8773113,0.22551706
155.51953,9.0,11.703601,1.2398562,0.9545099,0.23764946,0.85809994,1.3156978,0.6857556,-0.011427234,0.7596276,1.4811794,1.8472885,1.8472885,1.8472885,3.1810207
99.59961,10.019531,15.024296,1.654476,0.95637214,0.42497483,1.2001727,2.0364313,0.73017174,0.1051157,1.1589648,1.7789857,2.218705,2.218705,2.218705,1.6850612
55.009766,14.150391,30.138357,1.6249486,1.0359526,0.63304114,1.2724807,1.5254418,0.8768666,0.3072129,1.167652,1.3825282,1.7785633,1.4291685,1.7785633,-0.634845
47.58008,18.19043,61.59588,0.62525064,1.1885532,0.4222796,1.3443972,0.2044778,1.0051124,-0.018314404,1.1659337,0.9169396,1.2746187,0.44270474,1.2746187,-0.96225727
129.69043,18.360352,65.670044,0.6762232,1.6388458,0.94626147,1.6422442,0.32698372,1.5320585,0.47747928,1.493471,1.8438622,2.417156,2.417156,2.417156,3.8214688
74.53027,23.0,116.43737,0.32870582,1.2626808,1.0493597,1.1907508,0.17643592,1.0475012,0.69302636,0.9591711,-0.74469525,1.4291062,0.40351474,-0.7390827,-2.217248
68.36035,27.339844,167.51959,0.18297224,0.40866116,0.8439217,1.1724238,0.18710065,0.20151408,0.50187945,0.9738565,-0.9471268,1.0048769,-0.37685713,-0.93998855,-0.83109415
109.95996,28.44043,185.72585,0.19989657,0.46105507,0.8519539,1.0686637,0.10726854,0.23892134,0.5354509,0.8211429,-0.3880585,1.4769632,0.79807967,-0.2675812,1.7267656
13.650391,28.55957,178.02142,0.164473,0.24376488,0.8223074,1.0037616,0.030331558,0.1298212,0.54200673,0.75635946,-0.6157227,1.0592188,0.057366602,-0.50563747,-0.7968514
34.070312,25.669922,127.6364,-0.18251598,-0.0515367,0.7794992,0.27089974,-0.28604004,-0.07225479,0.5268591,0.0142531535,-1.113373,-1.0103979,-1.0103979,-1.0103979,-1.6705233
9.049805,21.45996,83.05035,-2.1831257,-1.1174811,0.4185197,0.0035693287,-1.7222447,-1.0173001,0.11861492,-0.30404776,-1.908229,-1.8090055,-1.8090055,-1.8090055,-2.7080357
19.05957,12.879883,25.198267,-2.1626909,-1.2292874,0.085136466,-0.11655082,-1.7045404,-1.0918518,-0.16861789,-0.42251953,-1.7589555,-1.6695956,-1.6650119,-1.6695956,-0.14075321
32.070312,10.219727,15.343157,-1.5932313,-1.272897,-0.48793083,-0.21724196,-1.4072223,-1.1010493,-0.66291374,-0.4943106,-1.4271164,-1.3097198,-0.94906276,-1.3097198,0.5637226
85.84961,10.519531,16.66677,-0.019998712,-1.3388338,-0.57167757,-0.124281876,-0.16406527,-1.221419,-0.75455266,-0.4551237,-0.988584,-0.81121826,0.14898026,-0.81121826,1.0908011
42.759766,9.879883,14.019427,0.25931707,-1.0721681,-0.62807494,0.0075660967,0.18842883,-1.0238067,-0.7028696,-0.31247768,-1.0819113,-0.92134345,-0.22352968,-0.92134345,-0.58104193
16.5,16.070312,47.303413,-0.02910129,-1.0844045,-0.82243186,-0.28276286,-0.11661284,-1.0602866,-0.75700766,-0.58669204,-1.4943637,-1.346386,-1.2805122,-1.346386,-1.5598226
51.25,20.009766,78.87946,-0.94428766,-0.696462,-1.3508937,-0.15973969,-0.8878346,-0.6886731,-1.1681207,-0.4817436,-1.3860419,-1.2529621,-1.1764555,-1.2529621,-0.13576202
43.44043,24.889648,137.76799,-1.3357711,-0.8423381,-1.425441,-0.1302494,-1.4019922,-0.9396163,-1.3114518,-0.46467143,-2.0073895,-1.882258,-1.882258,-1.882258,-2.275053
48.01953,27.70996,172.38812,-1.2756327,-0.9170355,-1.4572964,-0.33147505,-1.2714194,-1.0057108,-1.3513458,-0.6236146,-2.3767028,-2.2601182,-2.2601182,-2.2601182,-1.7151983
100.04004,29.15039,195.74286,-0.43499103,-0.89284396,-1.4348676,-0.30324122,-0.6727136,-0.9700148,-1.3167598,-0.61813325,-1.7653148,-1.5701275,-0.89688754,0.4571986,1.3715959
66.87988,27.95996,170.15305,0.3930486,-0.69508684,-1.1699374,-0.16857737,0.1659342,-0.79388636,-1.1195183,-0.4557733,-1.4396812,-1.2290529,-0.28286627,0.5894585,0.5380542
29.070312,26.84961,140.45828,0.29507753,-0.79425526,-1.2484037,-0.25561374,-0.045935333,-0.9525532,-1.2358564,-0.5662694,-2.0136917,-1.8193144,-1.7246181,-0.7168538,-2.1505613
72.82031,21.379883,82.3915,-0.41617787,-0.6964891,-0.92689174,-0.36084458,-0.58751625,-0.9618298,-1.0609146,-0.6709497,0.14170277,-1.4551969,-1.0526223,0.17672803,0.5301841
59.410156,12.370117,23.12098,-0.61322457,-0.2459407,-0.74464566,-0.50878245,-0.8231651,-0.5013744,-0.92668587,-0.7844676,0.60626554,-0.707718,0.5465644,0.75611866,1.7927809
25.950195,11.55957,19.94804,-0.24426796,-0.11678193,-0.74383605,-0.9392746,-0.40563244,-0.34819666,-0.94914013,-1.090474,-0.4203682,-1.052023,-0.3499758,-0.4172,-1.2516
17.519531,3.2197266,1.3378584,-0.43315125,-0.6431325,-1.1497663,-1.2968482,-0.41133615,-0.6546429,-1.1686176,-1.2814679,-0.6585193,-1.2229925,-0.8065448,-0.6535562,-0.8379836
96.59961,10.3203125,15.95491,0.011281572,-0.44249126,-0.83626366,-1.1170306,0.054631855,-0.542197,-0.96290404,-1.1515694,-0.24154182,-0.66157347,0.30586168,-0.15078913,1.3063525
24.769531,15.339844,42.95401,-0.11026376,-0.32614103,-0.821225,-1.2370108,0.017390933,-0.32523686,-0.91345227,-1.1694787,-0.61763966,-0.991386,-0.4723629,-0.5332124,-1.1938637
125.41016,18.730469,68.68119,0.8268384,0.16519837,-0.45452785,-1.2577068,0.79048616,0.22156724,-0.6255589,-1.1793175,0.94405407,1.1773998,1.1773998,1.1773998,3.5321991
73.45996,22.929688,115.85508,0.059379652,-0.059042603,-0.25721404,-1.2653776,0.070201986,0.059674524,-0.40005758,-1.1799499,0.0933914,-0.7477467,-0.7477467,-0.7477467,-2.24324
213.26953,24.740234,135.43202,1.2918581,0.8477175,0.48063847,-0.65956813,1.3502342,0.9778969,0.43308923,-0.6691739,1.9021001,2.2677715,2.2677715,2.2677715,6.803314
42.91992,27.269531,169.62123,0.8633769,1.0092947,0.23635305,-0.8627489,1.0239891,1.1260676,0.30745107,-0.7784597,1.675419,2.003658,1.8968792,2.003658,-0.09159856
56.83008,27.950195,169.66716,1.2206101,0.87305737,0.1972237,-0.7096657,1.4292296,1.0459551,0.23437569,-0.65796185,1.5730566,1.88484,1.8260517,1.88484,0.26267618
58.76953,24.339844,113.662994,-0.17126612,0.904278,0.30894107,-0.6682501,0.11753239,1.1379225,0.4496687,-0.61481994,1.267436,1.5481881,1.2254621,1.5481881,-0.42754033
98.08008,20.54004,75.450806,0.04883003,0.5544753,0.42013863,-0.35953018,0.10879097,0.76268005,0.5999114,-0.3795065,1.7774053,2.1875587,2.1875587,2.1875587,2.3965015
173.48047,12.469727,23.474192,0.89017946,1.3213375,0.8998648,0.14254804,0.92853284,1.6533078,1.1335189,0.043168437,2.6257136,3.2485516,3.2485516,3.2485516,3.858935
129.42969,10.759766,17.11776,1.5109674,1.152788,1.2563292,0.44341263,1.6036955,1.2707088,1.5990944,0.32283026,2.9183753,3.6162472,3.6162472,3.6162472,2.106889
46.09961,10.540039,16.73607,1.6443471,1.1393493,1.4198176,0.3586935,1.9551904,1.1400695,1.8618215,0.23516749,2.4939225,3.1208472,2.9164078,3.1208472,-0.36877996
97.11035,9.490234,12.867689,1.331515,1.2625302,1.4115746,0.53233165,1.2886364,1.2898386,1.7005496,0.43762946,2.6194718,3.2763486,3.2763486,3.2763486,1.4308459
115.33984,11.349609,22.547506,1.1608284,1.6620888,1.7669688,0.8463903,1.2620295,1.7757194,2.073966,0.8494263,3.062687,3.8281453,3.8281453,3.8281453,2.6677823
140.75,18.45996,66.431404,1.7880884,2.2455077,1.9238536,1.1329862,2.0401833,2.5579531,2.5417671,1.1885276,3.5521672,4.4377427,4.4377427,4.4377427,3.0116897
91.13965,23.259766,119.25697,1.1156746,1.589502,1.861856,1.2808465,1.2550977,1.6022755,2.5403724,1.393141,2.6368365,3.435339,2.754505,3.435339,-1.6359489
198.42969,25.570312,145.26268,1.4171696,1.5500122,1.7237941,1.6530064,1.3952739,1.5899626,2.1505516,1.9129285,3.9235232,5.0249467,5.0249467,5.0249467,5.8303423
77.73047,27.700195,175.5785,1.1519026,1.7695388,1.7461573,1.5234625,1.1517652,1.8403801,1.8864625,1.8705877,3.7400057,4.7825103,4.7825103,4.7825103,0.82539976
11.349609,28.679688,179.62038,1.023778,1.464291,1.641037,1.3832413,1.0483441,1.5051591,1.8969152,1.6897408,3.0667615,4.0040593,3.6238976,4.0040593,-0.85755825
38.509766,26.379883,135.27486,-0.61622167,0.82436895,1.6005547,1.4360749,-0.5873221,0.78783786,1.8268578,1.9060011,2.1869318,3.031938,1.9703618,3.031938,-1.6791086
136.24023,22.200195,89.27273,-0.22782455,0.61449707,1.7683934,1.5805471,-0.5298575,0.44096223,2.1286416,2.1765964,3.0558543,4.0842767,4.0842767,4.0842767,4.093885
31.65039,13.0,25.701565,-0.13563311,0.513278,1.3114337,1.5446084,-0.44465786,0.37240872,1.3747065,2.144128,-0.7668827,2.9024932,1.9631972,-0.761103,-2.283309
38.04004,10.209961,15.311938,0.19836323,-0.26956266,0.93019605,1.5219879,-0.012461571,-0.4079055,0.94333893,2.145773,-0.95752394,2.3359385,1.0633321,-0.95030737,-0.80279404
0.61035156,7.4501953,7.991813,-0.92962086,-0.76722646,0.7917559,1.5793675,-0.863525,-0.85380894,0.8274722,2.244133,-1.3756149,1.5825154,-0.24793158,-1.3652472,-1.5384645
28.70996,9.75,13.629693,-1.1441725,-0.6494093,0.5041354,1.3758328,-0.873489,-0.7366235,0.5239943,1.7937245,-1.087602,1.6020083,0.023211693,-1.0421346,0.54747635
13.80957,13.740234,33.88098,-1.9220487,-0.6986909,0.04819711,1.361893,-1.2162468,-0.64310205,0.08665612,1.7127564,-1.4129419,1.0029348,-0.9384706,-1.3688614,-1.3022
135.42969,19.089844,71.35392,0.049261868,-0.68922275,0.021915644,1.4065088,0.15522583,-0.4671884,0.0019404312,1.7085323,1.0439974,2.201679,1.4886899,1.3020464,3.9061394
94.41016,22.759766,113.86161,0.25290293,-0.48942587,0.051263113,1.4730434,0.32038027,-0.2407218,0.033980094,1.7501544,-0.45380446,1.5245218,0.39896515,-0.45038426,-1.3511528
33.219727,27.30957,167.12465,0.094712734,-0.7644659,-0.7181964,0.8977657,0.09368187,-0.49739587,-0.6627545,1.0153152,-1.1383035,0.64176625,-1.0544266,-1.1297245,-2.1771894
56.51953,27.629883,174.63036,-0.5199134,-0.39899942,-0.7808316,0.8987143,-0.3212152,-0.16034439,-0.6461687,0.9806504,0.079493575,0.67480665,-0.82166946,0.09914232,0.29742697
52.08008,28.259766,174.06364,-0.40762624,-0.19731274,-0.60126334,0.8905937,-0.27280805,0.020725371,-0.53693616,0.9638837,0.0971504,0.6375344,-0.72906244,0.12116346,0.09669837
180.66016,23.55957,106.31612,1.2432,0.7889582,0.026599817,1.2508365,1.4251072,0.8365933,0.055211056,1.4868786,1.5307963,2.3723543,2.0512197,1.9091694,5.401458
176.91992,19.179688,65.37342,1.5415596,0.84838504,0.20335041,1.4433075,1.6220858,0.9347375,0.30746183,1.8589929,-1.108328,1.0280268,-0.5683076,-1.0999749,-3.2999246
36.160156,16.04004,40.215267,1.3180912,0.75293237,0.22311932,1.0866418,1.427453,0.7548244,0.3006541,1.277876,-1.8536694,-1.8396988,-1.8396988,-1.8396988,-2.5590641
35.90039,11.290039,18.970154,0.54170984,1.0372677,0.21063238,0.78242284,0.4038456,1.0832553,0.2562929,0.88359696,-1.6113353,-1.5860974,-1.42238,-1.5860974,0.19233732
25.730469,8.900391,11.673635,-0.50259787,0.85883266,0.33746815,0.78251475,-0.79315877,0.8437544,0.34736,0.9085877,-1.734414,-1.7095971,-1.7095971,-1.7095971,-0.86060315
5.459961,13.400391,26.836866,-1.1498296,0.5535506,0.23436224,0.49335638,-1.1867543,0.46872678,0.22793424,0.54970324,-2.2561617,-2.2286224,-2.2286224,-2.2286224,-2.0853412
57.620117,12.669922,28.50495,-0.8772968,-0.04107578,0.42607155,0.30632213,-0.6986485,-0.104158014,0.45893505,0.35921893,-1.6915616,-1.5847436,-0.9655406,-1.5847436,1.2429918
45.009766,21.05957,87.95822,-0.9869693,-1.1182454,0.012132059,-0.010536978,-0.95768666,-1.1253357,-0.02106173,0.02060721,-2.0597227,-1.9598192,-1.9598192,-1.9598192,-1.6149125
104.259766,24.089844,128.50737,-0.11173558,-0.8224528,0.0725552,0.03538681,-0.2426819,-0.86258227,-0.04370589,0.046158563,-1.708475,-1.5844805,-1.2721778,-1.5844805,0.5204319
31.660156,27.240234,166.22197,-0.77487606,-1.0738931,0.07302036,-0.52787375,-0.84707385,-1.010943,-0.020896152,-0.47305587,-2.2776878,-2.1608486,-2.1608486,-2.1608486,-2.2187085
104.049805,28.70996,189.49586,0.07598502,-0.50906634,0.2659974,-0.4132991,-0.1053057,-0.5614585,0.13056032,-0.44253963,0.4093288,-1.4277769,-0.67242056,0.51050425,1.5315127
8.120117,29.919922,196.57422,-0.38224182,-0.48192516,0.08670086,-0.4224619,-0.58581996,-0.59382224,-0.1575345,-0.49921876,0.020082952,-1.625185,-1.2803208,0.11345322,-1.0334073
99.95996,24.259766,113.16109,0.47763923,-0.3390353,-0.29122084,-0.2487668,0.19262767,-0.53981936,-0.5052486,-0.33222568,0.3955901,-0.98688835,0.01593016,0.57267016,1.4127078
16.669922,18.830078,62.860813,-0.9634926,-0.66149443,-1.1322232,-0.66423965,-0.81464046,-0.70539725,-1.1016668,-0.58600265,-0.5357947,-1.4169954,-1.0480746,-0.5317566,-1.5952697
58.509766,12.709961,24.4953,-0.457906,-0.674715,-1.0487715,-0.5970034,-0.27804068,-0.64781195,-0.9877402,-0.53461105,0.45377186,-0.7051124,0.38274163,0.5659325,1.6977975
44.320312,8.969727,11.619888,-0.6758694,-0.28386596,-0.9592202,-0.54590046,-0.5226305,-0.27949563,-0.9118376,-0.49815217,0.22639157,-0.81176615,0.045097187,0.3283611,-0.537841
126.75,8.269531,9.981228,0.83104163,-0.04216559,-0.45098183,-0.11232881,0.94009554,-0.03308665,-0.5658253,-0.15854482,0.9838926,1.2683575,1.2683575,1.2683575,2.921453
87.12988,12.469727,23.874966,1.2116759,0.4004107,-0.04912119,0.08939432,1.170391,0.44581145,-0.18535219,0.012238909,1.0611968,1.3605183,1.3605183,1.3605183,0.6684048
62.719727,13.780273,34.182377,1.3162034,0.32942784,-0.036090784,0.24732403,1.2802752,0.39407444,-0.15597473,0.17659579,1.0195816,1.3048037,1.3048037,1.3048037,0.2532563
40.36035,19.120117,71.76097,0.20080934,0.6624084,-0.06423169,-0.069976814,0.16958241,0.6724272,-0.15914069,-0.089998916,-0.4640892,0.7098174,-0.18158014,0.7098174,-1.3817745
215.36035,21.580078,101.80931,0.89498657,1.3476429,0.45523238,0.3423723,1.0337327,1.3857472,0.42135036,0.31761023,1.8830504,2.9851978,2.9851978,2.9851978,7.045475
60.929688,26.94043,162.38667,0.5667959,1.0738633,0.55957973,0.42330894,0.60906804,1.0652101,0.5523288,0.40087095,1.1913967,2.183774,1.5149361,2.183774,-1.4818455
4.580078,29.25,196.94696,0.4556275,0.37079486,0.14484714,0.24919887,0.38333878,0.35992873,0.14585282,0.14639738,0.71106714,1.6039248,0.46596214,1.6039248,-1.0647613
174.96973,28.990234,183.40102,0.62898135,1.0130464,0.7988984,0.62182504,0.34183106,0.909949,0.77713513,0.4615961,1.5566357,2.5846348,2.5846348,2.5846348,3.4377425
71.61035,24.59961,116.262985,0.8842375,0.88652664,0.69386584,0.28332627,0.6178956,0.7806952,0.6731775,0.09968041,1.3940171,2.3161492,2.2495096,2.3161492,-0.0068039475
25.280273,19.5,67.543915,0.56228817,0.61053234,0.74289215,-0.21722592,0.5053543,0.53044426,0.71864635,-0.339643,0.79770064,1.6282654,0.9244633,1.6282654,-1.3479617
108.03027,14.360352,31.710712,-0.15010871,0.21669927,0.9593108,0.009868981,-0.14668009,0.045188464,0.93543893,-0.13257216,1.7150838,2.7071624,2.7071624,2.7071624,3.7398245
109.87988,7.870117,8.791897,0.49794093,0.78916156,1.1731378,0.24851486,0.4915614,0.6729192,1.2147076,0.107256606,1.9894857,2.9908695,2.9908695,2.9908695,1.6876346
75.509766,9.099609,12.237362,1.2922872,1.1520597,1.0293571,0.44271094,1.4913602,1.1335316,1.0440453,0.28932524,2.0096476,2.9635222,2.9635222,2.9635222,0.84213716
94.12012,11.700195,20.099953,1.3871179,0.68028754,1.0497204,0.72034955,1.3978906,0.6699439,1.0585322,0.62383634,2.0884116,3.0146692,3.0146692,3.0146692,1.0691692
87.70996,17.669922,57.901516,1.1501678,0.91148734,1.16382,0.8200967,0.91684645,0.8061968,1.0537231,0.63357913,1.9981114,2.8598132,2.8598132,2.8598132,0.4669651
124.049805,18.419922,66.12481,1.3875074,1.7262716,1.5654541,1.0754958,1.2127726,1.7001681,1.575744,0.9662972,2.396082,3.3182664,3.3182664,3.3182664,2.2590413
44.41992,22.990234,116.33207,0.368757,1.1074888,0.8118981,0.8946699,0.24433476,1.0072657,0.64868605,0.81376,1.0025226,1.8383647,0.4103643,1.8383647,-3.4143603
156.20996,26.90039,161.83504,0.63285995,1.0147612,1.1331326,1.2276698,0.6069104,0.8656115,1.0241157,1.1770668,1.7964971,2.7680206,2.6269476,2.7680206,3.3570223
66.490234,28.29004,183.63976,0.33235583,0.9897753,1.2866603,1.072102,0.2754597,0.81932193,1.168155,1.0181161,1.7484291,2.6537414,2.6537414,2.6537414,0.5124807
101.08984,28.679688,179.62038,1.3006275,1.1421161,1.0592769,1.3320334,1.1363521,0.9419897,0.95932996,1.3944387,1.9465163,2.8520565,2.8520565,2.8520565,1.4149516
117.66016,25.860352,129.66211,1.2068247,1.1432487,1.2345148,1.4061395,1.0014851,0.9953819,1.1386843,1.4995503,2.2192247,3.148457,3.148457,3.148457,1.7704868
86.41992,18.469727,60.32562,0.82412004,0.7251807,1.481243,1.5685407,0.73867637,0.627699,1.5487564,1.7998766,2.627044,3.6178668,3.6178668,3.6178668,2.3811026
49.41992,15.919922,39.576378,0.2927615,0.98110646,1.3084469,1.5839752,0.15374433,0.8431402,1.2319877,1.7766439,-0.6869554,2.5634484,1.6983885,2.5634484,-2.045334
52.030273,8.769531,11.074326,0.040014178,0.6639054,1.0533942,1.5480473,-0.0014179554,0.549924,0.9352643,1.7493393,-0.72077894,2.1956215,1.1771818,2.1956215,-0.3113753
103.700195,7.9101562,9.079767,0.6326338,0.87387824,1.2107829,1.5897219,0.55217403,0.7904056,1.1597546,1.8144372,0.5487485,2.6538572,2.3708012,2.6538572,2.0531547
76.700195,11.370117,18.911116,0.9866793,0.6882049,1.1363605,1.5490943,0.9917467,0.61225027,1.0391297,1.699039,0.60696846,2.5236123,2.3364654,2.5236123,0.42930633
59.469727,15.629883,44.584164,0.992526,0.51545376,1.0429075,1.5611469,0.9186193,0.48113742,0.970071,1.5847021,0.48971507,2.209357,1.9002641,2.209357,-0.16296944
116.16016,20.629883,84.178825,0.88297117,0.90725607,1.0671759,1.7938042,0.6413234,0.7139553,0.9098259,1.7857678,0.7963125,2.4270818,2.4270818,2.4270818,1.335866
136.71973,23.05957,117.08081,0.846654,1.1618006,1.358052,1.5750111,0.67578703,1.0391543,1.3013227,1.4323536,0.79592633,2.2789042,2.2789042,2.2789042,0.3054354
60.410156,26.0,150.51263,0.53882045,0.8594015,0.9496642,1.513028,0.47220176,0.7741474,0.86111355,1.4133681,-0.4223257,1.6250343,1.0039846,1.6250343,-1.2574283
13.870117,29.049805,194.30669,-0.21996056,0.32024562,0.7159259,1.4725885,-0.15755825,0.21519673,0.55886436,1.3957218,-0.6609463,1.1776619,0.15066454,1.1776619,-0.8399816
65.740234,28.700195,179.89412,-0.43054503,0.30548134,0.59591216,1.1854984,-0.36859986,0.20650384,0.40783396,1.074149,0.11518621,1.20002,0.34399113,1.20002,0.43097174
105.66016,24.580078,116.36803,0.16824295,0.43571725,0.5465104,1.3012602,0.006077691,0.32230172,0.41498804,1.2540755,0.5278683,1.605901,1.3227834,1.605901,1.5884492
33.780273,20.620117,76.27878,-0.033719923,-0.27633536,0.33885893,1.299764,-0.078136,-0.29199216,0.13823588,1.246349,0.052032266,1.022204,0.1648338,1.022204,-1.2548673
114.549805,14.139648,30.740557,0.29692873,-0.12195875,0.62138975,1.3504007,0.21074384,-0.1930244,0.48171332,1.3249398,1.1377932,2.2777338,2.2777338,2.2777338,4.0824504
74.450195,11.700195,20.468603,0.3379397,0.2555513,0.69287556,1.2058794,0.15881068,0.06905771,0.5129803,1.100304,1.0458068,2.074564,2.0496078,2.074564,0.09431018
